lon,lat
-5.167795,58.33926
-5.17101,58.346666
-5.173207,58.353949
-5.15331,58.353949
-5.163401,58.364569
-5.162913,58.374498
-5.155914,58.384467
-5.146474,58.394965
-5.145497,58.400051
-5.146718,58.406643
-5.14684,58.412421
-5.143056,58.414781
-5.135487,58.413764
-5.122222,58.409573
-5.116038,58.408596
-5.057973,58.387274
-5.016184,58.388129
-5.043935,58.400092
-5.053375,58.406643
-5.050282,58.414781
-5.057037,58.422187
-5.066151,58.417141
-5.076161,58.414496
-5.086822,58.413886
-5.098053,58.414781
-5.098053,58.422187
-5.088124,58.421942
-5.085032,58.422187
-5.085032,58.429023
-5.091786,58.429755
-5.096018,58.431464
-5.10554,58.43651
-5.05012,58.453803
-5.025543,58.447699
-4.995595,58.43651
-5.10554,58.487372
-5.105621,58.505561
-5.103668,58.514228
-5.095855,58.518866
-5.042795,58.535468
-5.027984,58.544094
-5.016184,58.559394
-5.022939,58.559394
-5.015207,58.580064
-5.011586,58.600572
-5.004954,58.617743
-4.988189,58.628323
-4.859486,58.613227
-4.835927,58.605048
-4.818105,58.592922
-4.817942,58.587592
-4.812815,58.571967
-4.806752,58.558417
-4.803822,58.559394
-4.804596,58.548326
-4.80724,58.539618
-4.811635,58.53205
-4.818105,58.524644
-4.799794,58.532457
-4.791819,58.541653
-4.789906,58.551744
-4.790151,58.562486
-4.785756,58.577053
-4.777089,58.583319
-4.771596,58.590399
-4.776519,58.607164
-4.75886,58.599107
-4.728017,58.57746
-4.711334,58.573065
-4.683258,58.56151
-4.6704,58.559394
-4.660024,58.555854
-4.659291,58.547553
-4.663238,58.538398
-4.667307,58.53205
-4.679026,58.523912
-4.714467,58.505601
-4.732411,58.480455
-4.751536,58.461615
-4.760976,58.447984
-4.742421,58.44953
-4.682973,58.484565
-4.673451,58.487372
-4.66686,58.502916
-4.650502,58.509955
-4.630442,58.51496
-4.612131,58.524644
-4.601064,58.541938
-4.595123,58.560004
-4.58495,58.574164
-4.560536,58.579901
-4.517486,58.575507
-4.475494,58.565619
-4.426503,58.546373
-4.426503,58.538886
-4.427887,58.535305
-4.4287,58.534735
-4.426503,58.524644
-4.449941,58.510199
-4.464752,58.492011
-4.477651,58.47134
-4.495351,58.44953
-4.478098,58.453559
-4.461171,58.46247
-4.433909,58.483629
-4.432729,58.487616
-4.43399,58.492377
-4.434234,58.496283
-4.430165,58.497992
-4.425933,58.499091
-4.385365,58.522406
-4.382395,58.524644
-4.343861,58.538886
-4.317006,58.545722
-4.306996,58.546373
-4.28718,58.542914
-4.257314,58.527981
-4.234731,58.524644
-4.248931,58.53205
-4.238189,58.536444
-4.232249,58.542426
-4.227691,58.548163
-4.221018,58.551947
-4.209706,58.552924
-4.190785,58.547838
-4.176991,58.546373
-4.168202,58.549384
-4.160553,58.562567
-4.149322,58.565619
-4.111195,58.565619
-4.09024,58.562079
-4.081451,58.561835
-4.070221,58.565619
-4.061513,58.572821
-4.048818,58.589586
-4.039784,58.592922
-4.030629,58.594062
-4.029042,58.59516
-4.027821,58.592719
-4.009267,58.57331
-4.003774,58.570624
-3.981435,58.573065
-3.895741,58.565619
-3.810129,58.573065
-3.766957,58.583726
-3.698354,58.611151
-3.659901,58.620836
-3.597564,58.627143
-3.5655,58.626614
-3.542592,58.620836
-3.55248,58.615465
-3.556264,58.614
-3.532053,58.602118
-3.504018,58.603339
-3.447011,58.614
-3.391469,58.600653
-3.364084,58.600816
-3.350819,58.620836
-3.367747,58.624701
-3.386057,58.631741
-3.402252,58.642035
-3.412913,58.655585
-3.390045,58.67178
-3.374867,58.677069
-3.358266,58.675482
-3.35436,58.670152
-3.351796,58.660834
-3.34789,58.652045
-3.340566,58.648139
-3.309885,58.648139
-3.244252,58.659003
-3.204091,58.661119
-3.151926,58.641262
-3.118764,58.641099
-3.052887,58.648139
-3.019114,58.640326
-3.02538,58.622138
-3.044423,58.60163
-3.049184,58.586737
-3.060455,58.578437
-3.075429,58.56037
-3.084543,58.551947
-3.110748,58.538642
-3.118031,58.53205
-3.129262,58.512641
-3.129303,58.496405
-3.118723,58.484442
-3.097524,58.477484
-3.085072,58.478258
-3.073964,58.481676
-3.064443,58.482978
-3.05663,58.477484
-3.053334,58.465766
-3.057729,58.456855
-3.066762,58.451158
-3.077056,58.44953
-3.086334,58.414211
-3.129791,58.369289
-3.182769,58.328437
-3.22053,58.305569
-3.262278,58.292629
-3.349843,58.276109
-3.384999,58.264594
-3.4381,58.236029
-3.447011,58.226752
-3.454742,58.21015
-3.473459,58.193427
-3.515289,58.168402
-3.735015,58.07217
-3.809193,58.051907
-3.827504,58.04206
-3.836252,58.03144
-3.846099,58.011176
-3.851715,58.003892
-3.860585,57.998928
-3.88561,57.9914
-3.917307,57.987454
-3.981435,57.963568
-3.990956,57.960395
-3.99767,57.954413
-4.001373,57.946112
-4.001943,57.935614
-4.0183,57.940619
-4.023061,57.943061
-4.016184,57.949286
-4.030141,57.953192
-4.055776,57.954983
-4.084381,57.964179
-4.089101,57.96015
-4.086334,57.95189
-4.077626,57.943061
-4.062652,57.936957
-4.031484,57.936184
-4.016184,57.932196
-4.009429,57.92768
-3.988271,57.908271
-4.008941,57.889594
-4.013824,57.87934
-4.009348,57.867906
-4.025136,57.868069
-4.05484,57.874335
-4.070221,57.874172
-4.079335,57.870266
-4.096913,57.857367
-4.10497,57.853705
-4.132924,57.854153
-4.190419,57.870063
-4.21817,57.874172
-4.298899,57.862779
-4.320953,57.871039
-4.353179,57.895209
-4.372304,57.904486
-4.392405,57.908271
-4.339589,57.865709
-4.307729,57.851467
-4.269399,57.846869
-4.229075,57.857245
-4.208241,57.859198
-4.190582,57.850287
-4.173451,57.839016
-4.149729,57.82982
-4.133453,57.830146
-4.139068,57.846869
-4.075063,57.823188
-4.039906,57.818183
-3.98351,57.842353
-3.951487,57.838324
-3.933705,57.82567
-3.947336,57.81269
-3.914784,57.807685
-3.877675,57.816718
-3.841868,57.834906
-3.813547,57.857123
-3.798451,57.866523
-3.786041,57.865424
-3.779449,57.855658
-3.782216,57.839423
-3.790028,57.830715
-3.926015,57.734809
-3.948842,57.724921
-3.975209,57.703274
-3.988271,57.69599
-4.008046,57.693793
-4.023671,57.697821
-4.028635,57.707709
-4.016184,57.723334
-4.042958,57.737291
-4.077952,57.730292
-4.155344,57.692572
-4.168568,57.689439
-4.194,57.688544
-4.259267,57.678697
-4.277821,57.680609
-4.294789,57.680162
-4.302154,57.668606
-4.308827,57.654853
-4.324045,57.648261
-4.338206,57.645087
-4.403188,57.609524
-4.41218,57.602973
-4.420318,57.592963
-4.428456,57.577541
-4.423451,57.576809
-4.409901,57.582465
-4.379872,57.589342
-4.365102,57.597235
-4.351064,57.607367
-4.34081,57.617174
-4.328725,57.626288
-4.283111,57.641425
-4.244537,57.663031
-4.201894,57.674994
-4.193756,57.675523
-4.18224,57.672797
-4.169016,57.663764
-4.118723,57.657701
-4.096791,57.658108
-4.080719,57.664984
-4.068105,57.672309
-4.024648,57.687201
-4.009348,57.688544
-4.004506,57.675971
-4.025258,57.655219
-4.054189,57.635728
-4.083404,57.623358
-4.11856,57.592963
-4.115468,57.587836
-4.112294,57.584133
-4.108876,57.581448
-4.10497,57.579291
-4.151357,57.57685
-4.170644,57.570746
-4.187489,57.558824
-4.17809,57.549547
-4.184926,57.548163
-4.207997,57.552069
-4.262603,57.552069
-4.262603,57.544582
-4.233957,57.545111
-4.220286,57.543402
-4.207997,57.538398
-4.226308,57.515448
-4.237457,57.505316
-4.248931,57.497463
-4.212799,57.492174
-4.194814,57.491604
-4.173899,57.497463
-4.157623,57.50849
-4.150054,57.515041
-4.149322,57.51789
-4.12678,57.518866
-4.1162,57.521796
-4.097524,57.536689
-4.082997,57.54442
-4.067291,57.549954
-4.053131,57.552069
-4.034983,57.556871
-4.046457,57.567857
-4.083852,57.586127
-4.05602,57.58515
-3.964345,57.592963
-3.868276,57.587877
-3.837473,57.592963
-3.684804,57.654446
-3.625152,57.661933
-3.632558,57.650946
-3.637685,57.646226
-3.645619,57.641425
-3.632476,57.635647
-3.619618,57.636217
-3.606068,57.639472
-3.590972,57.641425
-3.611562,57.668118
-3.574778,57.661119
-3.554921,57.659857
-3.535756,57.661933
-3.521474,57.667792
-3.505442,57.678656
-3.495961,57.691352
-3.501698,57.702826
-3.491851,57.713121
-3.482818,57.714016
-3.473053,57.711005
-3.460683,57.709662
-3.447865,57.71247
-3.421254,57.721381
-3.409169,57.723334
-3.284739,57.720445
-3.210072,57.693996
-3.078684,57.66942
-3.034901,57.668606
-2.994496,57.675523
-2.932688,57.699612
-2.916086,57.702826
-2.758046,57.702826
-2.75121,57.700629
-2.741119,57.690863
-2.731068,57.688544
-2.719879,57.690619
-2.711537,57.693996
-2.703521,57.694729
-2.692942,57.688544
-2.658925,57.697455
-2.573394,57.681464
-2.541982,57.682359
-2.526112,57.668606
-2.518137,57.670111
-2.511057,57.677802
-2.497955,57.682359
-2.480051,57.68122
-2.432851,57.668118
-2.425526,57.675727
-2.417795,57.674262
-2.408762,57.669623
-2.398061,57.668118
-2.386586,57.671576
-2.369496,57.680569
-2.360504,57.682359
-2.341054,57.675849
-2.328969,57.674058
-2.323598,57.678941
-2.320546,57.684556
-2.313385,57.689927
-2.304067,57.693996
-2.295644,57.69599
-2.274322,57.693834
-2.230133,57.679145
-2.20995,57.675523
-2.184071,57.678453
-2.124338,57.702826
-2.108144,57.704983
-1.99767,57.702826
-1.996938,57.699042
-1.990834,57.690375
-1.982167,57.681098
-1.9735,57.675523
-1.961293,57.674709
-1.944732,57.682563
-1.932485,57.682359
-1.925689,57.678168
-1.914215,57.66474
-1.829457,57.613471
-1.820465,57.59634
-1.817006,57.578192
-1.811391,57.560492
-1.79601,57.544582
-1.79601,57.538398
-1.800038,57.525865
-1.78954,57.514838
-1.761138,57.497463
-1.77538,57.496527
-1.782135,57.489
-1.781239,57.480414
-1.771718,57.476264
-1.759348,57.473578
-1.76594,57.467434
-1.789174,57.456448
-1.830149,57.426174
-1.847483,57.408149
-1.849965,57.394355
-1.954498,57.341132
-1.980295,57.319281
-2.044667,57.226508
-2.068512,57.174628
-2.074127,57.154202
-2.071401,57.135565
-2.052358,57.127427
-2.049306,57.118842
-2.065256,57.100531
-2.065826,57.09984
-2.156158,57.020697
-2.18692,56.984687
-2.200103,56.948717
-2.197133,56.940253
-2.191233,56.934149
-2.186269,56.926744
-2.186391,56.914537
-2.191314,56.908922
-2.209706,56.895819
-2.213694,56.890692
-2.219879,56.872626
-2.234609,56.861396
-2.268951,56.84634
-2.295806,56.825263
-2.319814,56.801581
-2.33609,56.790839
-2.391835,56.771186
-2.408681,56.762926
-2.426422,56.751288
-2.435943,56.740383
-2.440745,56.734849
-2.45165,56.690985
-2.463735,56.678778
-2.477406,56.668687
-2.487457,56.653876
-2.487538,56.646064
-2.481272,56.632392
-2.480621,56.626532
-2.486195,56.619574
-2.504058,56.608832
-2.514556,56.591498
-2.530019,56.580756
-2.623769,56.543402
-2.64094,56.522366
-2.661366,56.514228
-2.699778,56.503648
-2.70873,56.495998
-2.727651,56.46955
-2.737294,56.467027
-2.744374,56.46955
-2.752309,56.473619
-2.764801,56.475735
-2.819325,56.4713
-3.055653,56.452135
-3.060618,56.451728
-3.099273,56.441881
-3.133901,56.426947
-3.238189,56.367743
-3.280181,56.357896
-3.323476,56.365912
-4.612131,54.056952
-4.598948,54.083889
-4.590932,54.091051
-4.579579,54.094428
-4.563832,54.096829
-4.549794,54.100653
-4.543772,54.108466
-4.529286,54.119086
-4.474599,54.140815
-4.475494,54.153144
-4.446889,54.169135
-4.412587,54.18008
-4.390777,54.194729
-4.399159,54.222073
-4.371816,54.231269
-4.365631,54.235053
-4.359771,54.242255
-4.35436,54.251532
-4.348256,54.259508
-4.34081,54.263007
-4.326731,54.280341
-4.320953,54.283515
-4.31192,54.287177
-4.313222,54.2956
-4.319407,54.304592
-4.324696,54.310207
-4.332183,54.313422
-4.350494,54.314765
-4.358225,54.317613
-4.363759,54.324286
-4.370229,54.340888
-4.3756,54.348334
-4.377553,54.361884
-4.357086,54.3994
-4.351308,54.413804
-4.367787,54.419013
-4.385732,54.415717
-4.404449,54.409654
-4.442006,54.404364
-4.495351,54.385891
-4.530995,54.366116
-4.554596,54.339179
-4.598378,54.276597
-4.612457,54.265448
-4.643056,54.249416
-4.663971,54.233547
-4.68814,54.223782
-4.710276,54.220649
-4.71227,54.21662
-4.71109,54.209906
-4.714467,54.200344
-4.723785,54.185452
-4.727651,54.172593
-4.728139,54.142564
-4.737172,54.124905
-4.770863,54.096829
-4.769683,54.07746
-4.777089,54.076239
-4.781321,54.074774
-4.78482,54.073065
-4.790151,54.071234
-4.790151,54.063788
-4.766225,54.059231
-4.745595,54.067369
-4.725982,54.079006
-4.704498,54.084866
-4.689687,54.081529
-4.67101,54.067043
-4.656402,54.063788
-4.643219,54.066596
-4.631256,54.070624
-4.620758,54.069648
-4.612131,54.056952
-8.524892,55.009711
-8.530385,55.01435
-8.536366,55.016588
-8.543528,55.015326
-8.552235,55.009711
-8.550526,55.008002
-8.547434,55.005357
-8.5454,55.002875
-8.550933,55.001532
-8.565826,54.995429
-8.563588,54.987738
-8.562734,54.986396
-8.563385,54.986151
-8.565826,54.981757
-8.565826,54.975531
-8.549306,54.968411
-8.527415,54.967515
-8.483957,54.975531
-8.488189,54.991767
-8.496571,55.000678
-8.509023,55.005561
-8.524892,55.009711
-6.236399,55.311347
-6.249623,55.310289
-6.261464,55.307522
-6.272532,55.303046
-6.283559,55.297065
-6.26061,55.295071
-6.235829,55.296698
-6.21109,55.295315
-6.187978,55.284003
-6.191762,55.279364
-6.19286,55.275784
-6.193267,55.270982
-6.194814,55.262926
-6.187571,55.269355
-6.17809,55.280585
-6.171864,55.293199
-6.174306,55.3039
-6.184804,55.30683
-6.236399,55.311347
-5.07079,55.509345
-5.111562,55.519924
-5.11974,55.523627
-5.125234,55.536933
-5.116038,55.540432
-5.101674,55.540717
-5.091868,55.544135
-5.094228,55.566555
-5.137441,55.592027
-5.125966,55.605536
-5.145985,55.654975
-5.159983,55.676215
-5.180653,55.694892
-5.198313,55.704332
-5.263173,55.722846
-5.271352,55.723822
-5.297353,55.722846
-5.295155,55.719428
-5.292592,55.711982
-5.290517,55.708564
-5.32433,55.705024
-5.355214,55.689602
-5.379384,55.668118
-5.392893,55.646552
-5.397857,55.614203
-5.389068,55.590237
-5.370432,55.570258
-5.345693,55.550279
-5.350413,55.545478
-5.352284,55.542304
-5.354237,55.539781
-5.359364,55.537299
-5.359364,55.530463
-5.355336,55.522895
-5.346181,55.496039
-5.345693,55.489447
-5.345693,55.482652
-5.304677,55.462144
-5.263092,55.447211
-5.217356,55.437974
-5.163564,55.434882
-5.117787,55.439765
-5.09203,55.446112
-5.078236,55.455308
-5.0808,55.471666
-5.091054,55.487291
-5.093007,55.500434
-5.07079,55.509345
-5.029775,55.749498
-5.019195,55.76317
-5.012766,55.768378
-5.011464,55.774482
-5.02184,55.805609
-5.02892,55.819281
-5.038075,55.832424
-5.050282,55.845771
-5.058827,55.850165
-5.068023,55.852118
-5.075185,55.85692
-5.080922,55.879584
-5.087636,55.882636
-5.096506,55.883531
-5.10554,55.886705
-5.135976,55.905951
-5.1669,55.920844
-5.199534,55.911078
-5.200795,55.895494
-5.188588,55.878119
-5.180653,55.862779
-5.174224,55.855373
-5.139638,55.841986
-5.137563,55.829047
-5.125966,55.801011
-5.11559,55.784369
-5.050282,55.749498
-5.038482,55.731879
-5.028798,55.723334
-5.016184,55.722846
-5.009389,55.729315
-5.011342,55.737698
-5.019032,55.745307
-5.029775,55.749498
-6.030385,55.729071
-6.04662,55.733547
-6.053212,55.737291
-6.058258,55.742743
-6.056874,55.748847
-6.052317,55.758043
-6.049794,55.766343
-6.054555,55.770006
-6.063954,55.773383
-6.079091,55.78148
-6.093088,55.791693
-6.099233,55.801011
-6.102366,55.831244
-6.115956,55.886786
-6.120229,55.929429
-6.123687,55.935492
-6.130116,55.939399
-6.140126,55.941352
-6.149078,55.935207
-6.162221,55.928453
-6.177154,55.923082
-6.191396,55.920844
-6.204254,55.916571
-6.229075,55.897284
-6.264801,55.885403
-6.296986,55.867174
-6.31843,55.844916
-6.310902,55.825263
-6.310902,55.818427
-6.323232,55.820502
-6.330719,55.827826
-6.338206,55.845771
-6.338206,55.851996
-6.325917,55.880357
-6.318349,55.886705
-6.33137,55.88996
-6.342641,55.884914
-6.354482,55.877427
-6.409088,55.863593
-6.445221,55.848822
-6.452789,55.840888
-6.455474,55.828355
-6.456654,55.812649
-6.460805,55.803209
-6.469065,55.796942
-6.482167,55.790473
-6.448638,55.776842
-6.493235,55.739244
-6.503896,55.722846
-6.498606,55.721137
-6.4947,55.717231
-6.489654,55.715399
-6.502431,55.697659
-6.503529,55.681342
-6.490956,55.67182
-6.462961,55.674465
-6.450307,55.682563
-6.418568,55.709621
-6.386586,55.722317
-6.372548,55.738715
-6.349029,55.773424
-6.328725,55.783149
-6.300445,55.785793
-6.271799,55.783026
-6.249989,55.776842
-6.295522,55.751899
-6.320953,55.733466
-6.325185,55.715399
-6.316762,55.715074
-6.277089,55.704006
-6.264801,55.695502
-6.243235,55.660142
-6.297475,55.642483
-6.319244,55.628241
-6.325185,55.605536
-6.311187,55.583238
-6.287343,55.578437
-6.261871,55.583808
-6.236562,55.595608
-6.226959,55.601752
-6.222768,55.605536
-6.215321,55.626654
-6.202545,55.630561
-6.160024,55.626654
-6.131907,55.631822
-6.105458,55.640204
-6.082428,55.652086
-6.064443,55.667629
-6.058258,55.660142
-6.053619,55.668362
-6.045725,55.674262
-6.03539,55.678453
-6.023508,55.681871
-6.023508,55.688137
-6.029286,55.696234
-6.032338,55.706366
-6.032786,55.717678
-6.030385,55.729071
-6.205719,56.102729
-6.211741,56.096991
-6.232655,56.08161
-6.241689,56.069485
-6.246816,56.056138
-6.254303,56.044623
-6.269887,56.037543
-6.249176,56.031317
-6.221669,56.030829
-6.194325,56.035305
-6.174306,56.043769
-6.177154,56.061469
-6.165639,56.081488
-6.133372,56.112616
-6.13801,56.124701
-6.149403,56.124945
-6.164947,56.120795
-6.181793,56.119452
-6.179026,56.112942
-6.177398,56.110256
-6.174306,56.106431
-6.182607,56.102607
-6.198232,56.106269
-6.205719,56.102729
-5.797597,56.112616
-5.873687,56.070136
-5.903961,56.064846
-5.924428,56.055976
-5.95519,56.034735
-5.983266,56.008857
-5.995595,55.986029
-5.980702,55.969916
-5.946848,55.970649
-5.910024,55.976508
-5.886342,55.976142
-5.919057,55.960395
-5.997426,55.951728
-6.026967,55.937934
-6.043121,55.927965
-6.06017,55.922919
-6.075185,55.915961
-6.08495,55.900336
-6.086903,55.882961
-6.078114,55.834906
-6.062408,55.809475
-6.026601,55.796088
-5.987538,55.794623
-5.962066,55.804755
-5.955393,55.820054
-5.945424,55.858588
-5.93814,55.866278
-5.921539,55.871283
-5.89684,55.888902
-5.886342,55.886705
-5.864491,55.926744
-5.780181,56.020738
-5.740224,56.076483
-5.720123,56.088121
-5.705068,56.103013
-5.68932,56.111762
-5.687978,56.124091
-5.690826,56.137844
-5.694488,56.147406
-5.715932,56.153144
-5.74649,56.14175
-5.797597,56.112616
-5.688303,56.202053
-5.722239,56.187079
-5.738352,56.177476
-5.749135,56.161078
-5.725209,56.162828
-5.694203,56.168606
-5.673655,56.178941
-5.680898,56.194566
-5.688303,56.202053
-5.633127,56.263495
-5.645334,56.255927
-5.656402,56.232001
-5.666656,56.22248
-5.647572,56.19538
-5.637441,56.189276
-5.628163,56.220526
-5.618153,56.235053
-5.610585,56.249416
-5.61262,56.263495
-5.618031,56.258124
-5.622955,56.257636
-5.627838,56.259996
-5.633127,56.263495
-5.633127,56.318752
-5.646718,56.298774
-5.640289,56.282782
-5.621693,56.276068
-5.598988,56.283922
-5.605336,56.296942
-5.599965,56.305487
-5.590443,56.313625
-5.584625,56.325588
-5.59789,56.321845
-5.620758,56.324205
-5.633127,56.318752
-5.557973,56.414293
-5.573964,56.402899
-5.579823,56.39643
-5.584625,56.38703
-5.557973,56.386461
-5.536204,56.392239
-5.518056,56.403876
-5.502756,56.421129
-5.512359,56.415432
-5.526519,56.41356
-5.557973,56.414293
-6.160024,56.46955
-6.170562,56.481147
-6.200754,56.49494
-6.215321,56.503648
-6.229604,56.503323
-6.242055,56.499579
-6.253245,56.492865
-6.263661,56.483222
-6.237457,56.470038
-6.212473,56.467841
-6.160024,56.46955
-6.818593,56.537828
-6.841135,56.534735
-6.878082,56.521308
-6.900502,56.516669
-6.968129,56.510484
-6.989898,56.503648
-6.979726,56.487128
-6.973988,56.471503
-6.965199,56.459866
-6.902455,56.443752
-6.881581,56.444281
-6.887522,56.462104
-6.869293,56.479641
-6.847727,56.484809
-6.82551,56.487291
-6.805572,56.496894
-6.803822,56.513617
-6.743316,56.517808
-6.729237,56.530341
-6.741851,56.547838
-6.767201,56.54857
-6.818593,56.537828
-5.688303,56.434801
-5.670033,56.433092
-5.661855,56.431383
-5.653554,56.427965
-5.648427,56.44774
-5.658844,56.451728
-5.673451,56.449693
-5.680898,56.45185
-5.685536,56.464057
-5.696767,56.475653
-5.710357,56.484849
-5.721832,56.490058
-5.728424,56.49018
-5.746938,56.48843
-5.756663,56.490058
-5.765207,56.494208
-5.787343,56.513617
-5.794342,56.516669
-5.804189,56.517768
-5.814036,56.516669
-5.829457,56.51081
-5.836903,56.514635
-5.844146,56.520575
-5.852203,56.524156
-5.952138,56.524156
-5.962554,56.526109
-5.965159,56.531073
-5.965199,56.537665
-5.968251,56.544664
-6.008778,56.5987
-6.033518,56.618842
-6.064443,56.620347
-6.062652,56.624823
-6.059926,56.635688
-6.058258,56.640204
-6.105336,56.648505
-6.119049,56.653876
-6.151275,56.651801
-6.190745,56.644924
-6.220286,56.63227
-6.222768,56.612942
-6.230214,56.608588
-6.238637,56.608588
-6.247426,56.612616
-6.256256,56.620347
-6.272125,56.612209
-6.288442,56.607978
-6.325185,56.606106
-6.319203,56.59398
-6.298695,56.581244
-6.290395,56.571967
-6.338206,56.552069
-6.32433,56.544257
-6.307729,56.537299
-6.288482,56.532294
-6.194936,56.523342
-6.174306,56.516669
-6.162099,56.509223
-6.153066,56.500067
-6.13679,56.479438
-6.127431,56.474351
-6.118479,56.476264
-6.109975,56.480699
-6.102366,56.483222
-6.081125,56.485053
-6.016672,56.503648
-6.007476,56.497626
-6.003285,56.489407
-6.004018,56.479682
-6.009836,56.46955
-6.02184,56.464097
-6.081532,56.448432
-6.116933,56.450385
-6.126536,56.448432
-6.135121,56.442328
-6.139638,56.435248
-6.142649,56.427965
-6.157216,56.407375
-6.164784,56.402533
-6.178049,56.400621
-6.189198,56.397773
-6.198842,56.390326
-6.203236,56.380316
-6.198557,56.369615
-6.178944,56.359931
-6.154042,56.358954
-6.105458,56.365912
-6.046946,56.383979
-6.026967,56.38703
-6.020823,56.382025
-6.039906,56.371039
-6.08495,56.352851
-6.15392,56.344794
-6.170888,56.335761
-6.186635,56.331244
-6.23176,56.3369
-6.249989,56.332343
-6.244537,56.330268
-6.241119,56.328274
-6.236806,56.326606
-6.228912,56.325588
-6.228912,56.318752
-6.247222,56.311672
-6.26122,56.320299
-6.274526,56.334866
-6.290395,56.345404
-6.310292,56.347357
-6.335439,56.34455
-6.357004,56.33633
-6.366119,56.32217
-6.360178,56.303616
-6.345611,56.288316
-6.327504,56.277248
-6.300038,56.268012
-6.279286,56.264106
-6.266835,56.263495
-6.256459,56.266669
-6.250356,56.273749
-6.245758,56.280748
-6.239817,56.283922
-6.146962,56.283922
-6.136301,56.286933
-6.112538,56.29621
-6.102366,56.298245
-6.090932,56.295722
-6.078521,56.291083
-6.065989,56.289211
-6.054555,56.294501
-6.037465,56.305243
-5.957875,56.32807
-5.924184,56.332343
-5.914784,56.335517
-5.907786,56.342597
-5.902333,56.349677
-5.897206,56.352851
-5.87267,56.357733
-5.860422,56.358344
-5.852203,56.352851
-5.853505,56.343695
-5.862701,56.33515
-5.873687,56.328559
-5.880116,56.325588
-5.848215,56.313625
-5.808705,56.318915
-5.71996,56.352769
-5.702707,56.364569
-5.695953,56.375434
-5.712229,56.380194
-5.749989,56.377143
-5.767974,56.372748
-5.783925,56.365912
-5.783925,56.373358
-5.751088,56.38939
-5.739084,56.40119
-5.74234,56.414293
-5.73469,56.414781
-5.727895,56.414293
-5.721669,56.41234
-5.715647,56.408108
-5.717437,56.397366
-5.703033,56.393378
-5.670318,56.393785
-5.657623,56.400092
-5.664947,56.413886
-5.679555,56.427965
-5.688303,56.434801
-6.459218,56.678127
-6.452545,56.688422
-6.46231,56.69123
-6.489654,56.688666
-6.505849,56.68537
-6.535634,56.670844
-6.559234,56.665269
-6.591379,56.651842
-6.602895,56.643622
-6.648101,56.602851
-6.674469,56.588446
-6.701894,56.585639
-6.696278,56.575995
-6.686838,56.563788
-6.677887,56.558254
-6.67398,56.568549
-6.668935,56.577786
-6.657216,56.577826
-6.633046,56.571967
-6.616322,56.575181
-6.564117,56.5987
-6.527252,56.626532
-6.514272,56.627427
-6.504954,56.630072
-6.497222,56.634345
-6.489654,56.640204
-6.482533,56.647895
-6.468739,56.668158
-6.459218,56.678127
-7.393951,57.010199
-7.402821,57.014635
-7.434967,57.02383
-7.428782,57.027737
-7.414418,57.044908
-7.418691,57.048041
-7.422963,57.050116
-7.428131,57.051337
-7.434967,57.051744
-7.441396,57.057196
-7.444692,57.058539
-7.449208,57.05858
-7.457102,57.031562
-7.475697,57.023017
-7.499908,57.020087
-7.524322,57.010199
-7.514027,57.002916
-7.511586,56.991645
-7.51651,56.981187
-7.528066,56.97663
-7.544911,56.972317
-7.556223,56.962633
-7.556752,56.95307
-7.541412,56.948717
-7.476552,56.941881
-7.460805,56.943183
-7.445302,56.947089
-7.436838,56.953681
-7.442372,56.962958
-7.435048,56.965277
-7.427235,56.968573
-7.419179,56.973334
-7.411041,56.979722
-7.402415,56.983385
-7.373525,56.982856
-7.381988,56.987535
-7.386098,56.995307
-7.389068,57.003607
-7.393951,57.010199
-6.325185,57.05858
-6.364247,57.05565
-6.395253,57.041938
-6.455474,57.003974
-6.436757,56.998481
-6.405385,56.980536
-6.390289,56.97663
-6.376129,56.971177
-6.359771,56.947333
-6.341868,56.941881
-6.303619,56.943996
-6.276031,56.953111
-6.256744,56.973782
-6.243235,57.010199
-6.269887,57.010199
-6.269887,57.017564
-6.250966,57.026557
-6.272939,57.040229
-6.325185,57.05858
-6.606353,57.051744
-6.580434,57.048407
-6.548248,57.047593
-6.51594,57.050686
-6.489654,57.05858
-6.501536,57.063666
-6.525868,57.067125
-6.537465,57.072821
-6.556304,57.070136
-6.59081,57.058987
-6.606353,57.051744
-5.958608,57.284491
-5.925445,57.291693
-5.929351,57.307196
-5.955719,57.321601
-5.98998,57.325507
-6.013905,57.31745
-6.007802,57.303616
-5.984853,57.290432
-5.958608,57.284491
-7.243764,57.325507
-7.259389,57.32803
-7.290273,57.328315
-7.305287,57.332343
-7.317942,57.344468
-7.322011,57.346584
-7.346181,57.352769
-7.354156,57.353746
-7.363189,57.353217
-7.370473,57.355129
-7.373525,57.363593
-7.375722,57.368109
-7.381093,57.373033
-7.387766,57.377509
-7.393951,57.380764
-7.371083,57.3876
-7.351389,57.376695
-7.331614,57.360907
-7.290151,57.347398
-7.271799,57.33747
-7.250356,57.331855
-7.222646,57.339789
-7.222646,57.346584
-7.244862,57.348456
-7.276357,57.364732
-7.298411,57.367092
-7.298411,57.373928
-7.279124,57.36994
-7.272084,57.370266
-7.26358,57.373928
-7.353017,57.408026
-7.362864,57.407864
-7.408437,57.395575
-7.428131,57.3876
-7.401519,57.342353
-7.389719,57.311957
-7.397084,57.298163
-7.409983,57.295966
-7.414947,57.290107
-7.417307,57.28144
